Solid Waste Management Services,SW-Solid Waste Education & Enforcement,Environment Days,510A,Contribution To Reserves/Reserve Funds,Expenses,27035
Solid Waste Management Services,SW-Solid Waste Education & Enforcement,Environment Days,650A,Other Expenditures,Expenses,23069
Solid Waste Management Services,SW-Solid Waste Education & Enforcement,Environment Days,700A,Inter-Divisional Charges,Expenses,33108
Solid Waste Management Services,SW-Solid Waste Education & Enforcement,Promotion & Education,100A,Salaries And Benefits,Expenses,130287
Solid Waste Management Services,SW-Solid Waste Education & Enforcement,Promotion & Education,200A,Materials & Supplies,Expenses,3911
Solid Waste Management Services,SW-Solid Waste Education & Enforcement,Promotion & Education,300A,Equipment,Expenses,1932
Solid Waste Management Services,SW-Solid Waste Education & Enforcement,Promotion & Education,400A,Service And Rent,Expenses,3397669
Solid Waste Management Services,SW-Solid Waste Education & Enforcement,Promotion & Education,510A,Contribution To Reserves/Reserve Funds,Expenses,389748
Solid Waste Management Services,SW-Solid Waste Education & Enforcement,Promotion & Education,650A,Other Expenditures,Expenses,302894
Solid Waste Management Services,SW-Solid Waste Education & Enforcement,Promotion & Education,700A,Inter-Divisional Charges,Expenses,465823
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Durable Goods (P&T),100A,Salaries And Benefits,Expenses,1091874
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Durable Goods (P&T),200A,Materials & Supplies,Expenses,42054
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Durable Goods (P&T),300A,Equipment,Expenses,2417
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Durable Goods (P&T),400A,Service And Rent,Expenses,2391131
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Durable Goods (P&T),510A,Contribution To Reserves/Reserve Funds,Expenses,168966
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Durable Goods (P&T),650A,Other Expenditures,Expenses,131312
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Durable Goods (P&T),700A,Inter-Divisional Charges,Expenses,200035
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Garbage (P&T),100A,Salaries And Benefits,Expenses,9658755
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Garbage (P&T),200A,Materials & Supplies,Expenses,1846541
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Garbage (P&T),300A,Equipment,Expenses,57914
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Garbage (P&T),400A,Service And Rent,Expenses,12590134
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Garbage (P&T),510A,Contribution To Reserves/Reserve Funds,Expenses,1656975
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Garbage (P&T),650A,Other Expenditures,Expenses,2585060
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Garbage (P&T),700A,Inter-Divisional Charges,Expenses,2431640
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Green Bin (P&T),100A,Salaries And Benefits,Expenses,3157545
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Green Bin (P&T),200A,Materials & Supplies,Expenses,395678
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Green Bin (P&T),300A,Equipment,Expenses,22526
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Green Bin (P&T),400A,Service And Rent,Expenses,19043176
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Green Bin (P&T),510A,Contribution To Reserves/Reserve Funds,Expenses,2311352
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Green Bin (P&T),650A,Other Expenditures,Expenses,2009507
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Green Bin (P&T),700A,Inter-Divisional Charges,Expenses,1993975
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Leaf & Yard Waste (P&T),100A,Salaries And Benefits,Expenses,3390573
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Leaf & Yard Waste (P&T),200A,Materials & Supplies,Expenses,434859
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Leaf & Yard Waste (P&T),300A,Equipment,Expenses,18592
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Leaf & Yard Waste (P&T),400A,Service And Rent,Expenses,4940943
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Leaf & Yard Waste (P&T),510A,Contribution To Reserves/Reserve Funds,Expenses,854350
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Leaf & Yard Waste (P&T),650A,Other Expenditures,Expenses,919097
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Leaf & Yard Waste (P&T),700A,Inter-Divisional Charges,Expenses,1331251
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Municipal Hazardous & Special Waste (P&T),100A,Salaries And Benefits,Expenses,1351154
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Municipal Hazardous & Special Waste (P&T),200A,Materials & Supplies,Expenses,26661
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Municipal Hazardous & Special Waste (P&T),300A,Equipment,Expenses,5449
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Municipal Hazardous & Special Waste (P&T),400A,Service And Rent,Expenses,1989732
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Municipal Hazardous & Special Waste (P&T),510A,Contribution To Reserves/Reserve Funds,Expenses,270346
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Municipal Hazardous & Special Waste (P&T),650A,Other Expenditures,Expenses,210100
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Municipal Hazardous & Special Waste (P&T),700A,Inter-Divisional Charges,Expenses,186799
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Resales of Recyclables (P&T),100A,Salaries And Benefits,Expenses,7594280
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Resales of Recyclables (P&T),200A,Materials & Supplies,Expenses,868162
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Resales of Recyclables (P&T),300A,Equipment,Expenses,27293
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Resales of Recyclables (P&T),400A,Service And Rent,Expenses,32108218
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Resales of Recyclables (P&T),510A,Contribution To Reserves/Reserve Funds,Expenses,2394303
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Resales of Recyclables (P&T),650A,Other Expenditures,Expenses,2467952
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Resales of Recyclables (P&T),700A,Inter-Divisional Charges,Expenses,3709570
Theatres,Theatrical & Other Cultural Events,Theatrical & Other Cultural Events,100A,Salaries And Benefits,Expenses,11725491
Theatres,Theatrical & Other Cultural Events,Theatrical & Other Cultural Events,200A,Materials & Supplies,Expenses,2188982
Theatres,Theatrical & Other Cultural Events,Theatrical & Other Cultural Events,300A,Equipment,Expenses,826141
Theatres,Theatrical & Other Cultural Events,Theatrical & Other Cultural Events,400A,Service And Rent,Expenses,4847552
Theatres,Theatrical & Other Cultural Events,Theatrical & Other Cultural Events,505A,Contribution To Capital,Expenses,1074368
Theatres,Theatrical & Other Cultural Events,Theatrical & Other Cultural Events,510A,Contribution To Reserves/Reserve Funds,Expenses,1766657
Theatres,Theatrical & Other Cultural Events,Theatrical & Other Cultural Events,650A,Other Expenditures,Expenses,735150
Toronto & Region Conservation Authority,Toronto & Region Conservation Authority,Toronto & Region Conservation Authority,100A,Salaries And Benefits,Expenses,33120000
Toronto & Region Conservation Authority,Toronto & Region Conservation Authority,Toronto & Region Conservation Authority,200A,Materials & Supplies,Expenses,4211000
Toronto & Region Conservation Authority,Toronto & Region Conservation Authority,Toronto & Region Conservation Authority,300A,Equipment,Expenses,1252000
Toronto & Region Conservation Authority,Toronto & Region Conservation Authority,Toronto & Region Conservation Authority,400A,Service And Rent,Expenses,1936000
Toronto Atmospheric Fund,Toronto Atmospheric Fund,Toronto Atmospheric Fund,200A,Materials & Supplies,Expenses,20000
Toronto Atmospheric Fund,Toronto Atmospheric Fund,Toronto Atmospheric Fund,400A,Service And Rent,Expenses,1102000
Toronto Atmospheric Fund,Toronto Atmospheric Fund,Toronto Atmospheric Fund,650A,Other Expenditures,Expenses,500000
Toronto Building,BL-Building Compliance,Building Inspections,100A,Salaries And Benefits,Expenses,17877132
Toronto Building,BL-Building Compliance,Building Inspections,200A,Materials & Supplies,Expenses,55800
Toronto Building,BL-Building Compliance,Building Inspections,300A,Equipment,Expenses,325074
Toronto Building,BL-Building Compliance,Building Inspections,400A,Service And Rent,Expenses,455601
Toronto Building,BL-Building Compliance,Building Inspections,510A,Contribution To Reserves/Reserve Funds,Expenses,1614668
Toronto Building,BL-Building Compliance,Building Inspections,650A,Other Expenditures,Expenses,145448
Toronto Building,BL-Building Compliance,Building Inspections,700A,Inter-Divisional Charges,Expenses,336294
Toronto Building,BL-Building Compliance,Building Investigations,100A,Salaries And Benefits,Expenses,3322375
Toronto Building,BL-Building Compliance,Building Investigations,200A,Materials & Supplies,Expenses,11313
Toronto Building,BL-Building Compliance,Building Investigations,300A,Equipment,Expenses,27791
Toronto Building,BL-Building Compliance,Building Investigations,400A,Service And Rent,Expenses,84170
Toronto Building,BL-Building Compliance,Building Investigations,510A,Contribution To Reserves/Reserve Funds,Expenses,327357
Toronto Building,BL-Building Compliance,Building Investigations,650A,Other Expenditures,Expenses,29488
Toronto Building,BL-Building Compliance,Building Investigations,700A,Inter-Divisional Charges,Expenses,68180
Toronto Building,BL-Building Compliance,Sign Tax Billing & Collection,100A,Salaries And Benefits,Expenses,287901
Toronto Building,BL-Building Compliance,Sign Tax Billing & Collection,200A,Materials & Supplies,Expenses,1223
Toronto Building,BL-Building Compliance,Sign Tax Billing & Collection,300A,Equipment,Expenses,3004
Toronto Building,BL-Building Compliance,Sign Tax Billing & Collection,400A,Service And Rent,Expenses,9099
Toronto Building,BL-Building Compliance,Sign Tax Billing & Collection,510A,Contribution To Reserves/Reserve Funds,Expenses,35390
Toronto Building,BL-Building Compliance,Sign Tax Billing & Collection,650A,Other Expenditures,Expenses,3188
Toronto Building,BL-Building Compliance,Sign Tax Billing & Collection,700A,Inter-Divisional Charges,Expenses,7371
Toronto Building,BL-Building Permission & Information,Building Information,100A,Salaries And Benefits,Expenses,1798313
Toronto Building,BL-Building Permission & Information,Building Information,200A,Materials & Supplies,Expenses,16816
Toronto Building,BL-Building Permission & Information,Building Information,300A,Equipment,Expenses,41310
Toronto Building,BL-Building Permission & Information,Building Information,400A,Service And Rent,Expenses,125120
Toronto Building,BL-Building Permission & Information,Building Information,510A,Contribution To Reserves/Reserve Funds,Expenses,486612
Toronto Building,BL-Building Permission & Information,Building Information,650A,Other Expenditures,Expenses,43834
Toronto Building,BL-Building Permission & Information,Building Information,700A,Inter-Divisional Charges,Expenses,101349
Toronto Building,BL-Building Permission & Information,Building Permits,100A,Salaries And Benefits,Expenses,18855008
Toronto Building,BL-Building Permission & Information,Building Permits,200A,Materials & Supplies,Expenses,54729
Toronto Building,BL-Building Permission & Information,Building Permits,300A,Equipment,Expenses,134446
Toronto Building,BL-Building Permission & Information,Building Permits,400A,Service And Rent,Expenses,407204
Toronto Building,BL-Building Permission & Information,Building Permits,510A,Contribution To Reserves/Reserve Funds,Expenses,1583702
Toronto Building,BL-Building Permission & Information,Building Permits,650A,Other Expenditures,Expenses,142659
Toronto Building,BL-Building Permission & Information,Building Permits,700A,Inter-Divisional Charges,Expenses,329846
Toronto Building,BL-Building Permission & Information,Preliminary Review,100A,Salaries And Benefits,Expenses,4046740
Toronto Building,BL-Building Permission & Information,Preliminary Review,200A,Materials & Supplies,Expenses,12995
Toronto Building,BL-Building Permission & Information,Preliminary Review,300A,Equipment,Expenses,31922
Toronto Building,BL-Building Permission & Information,Preliminary Review,400A,Service And Rent,Expenses,96686
Toronto Building,BL-Building Permission & Information,Preliminary Review,510A,Contribution To Reserves/Reserve Funds,Expenses,376019
Toronto Building,BL-Building Permission & Information,Preliminary Review,650A,Other Expenditures,Expenses,33872
Toronto Building,BL-Building Permission & Information,Preliminary Review,700A,Inter-Divisional Charges,Expenses,78315
Toronto Employment & Social Services,SS-Employment Services,Develop and implement integrated employment strategies,100A,Salaries And Benefits,Expenses,3034585
Toronto Employment & Social Services,SS-Employment Services,Develop and implement integrated employment strategies,200A,Materials & Supplies,Expenses,80586
Toronto Employment & Social Services,SS-Employment Services,Develop and implement integrated employment strategies,300A,Equipment,Expenses,89
Toronto Employment & Social Services,SS-Employment Services,Develop and implement integrated employment strategies,400A,Service And Rent,Expenses,-1094958
Toronto Employment & Social Services,SS-Employment Services,Develop and implement integrated employment strategies,510A,Contribution To Reserves/Reserve Funds,Expenses,47010
Toronto Employment & Social Services,SS-Employment Services,Develop and implement integrated employment strategies,700A,Inter-Divisional Charges,Expenses,45027
Toronto Employment & Social Services,SS-Employment Services,Plan and manage employment and career services,100A,Salaries And Benefits,Expenses,31704185
Toronto Employment & Social Services,SS-Employment Services,Plan and manage employment and career services,200A,Materials & Supplies,Expenses,250183
Toronto Employment & Social Services,SS-Employment Services,Plan and manage employment and career services,300A,Equipment,Expenses,41098
Toronto Employment & Social Services,SS-Employment Services,Plan and manage employment and career services,400A,Service And Rent,Expenses,25634088
Toronto Employment & Social Services,SS-Employment Services,Plan and manage employment and career services,510A,Contribution To Reserves/Reserve Funds,Expenses,130649
Toronto Employment & Social Services,SS-Employment Services,Plan and manage employment and career services,650A,Other Expenditures,Expenses,10200000
Toronto Employment & Social Services,SS-Employment Services,Plan and manage employment and career services,700A,Inter-Divisional Charges,Expenses,454754
Toronto Employment & Social Services,SS-Financial Supports,Financial and employment benefits administration,100A,Salaries And Benefits,Expenses,26931908
Toronto Employment & Social Services,SS-Financial Supports,Financial and employment benefits administration,200A,Materials & Supplies,Expenses,13192582
Toronto Employment & Social Services,SS-Financial Supports,Financial and employment benefits administration,300A,Equipment,Expenses,20108
Toronto Employment & Social Services,SS-Financial Supports,Financial and employment benefits administration,400A,Service And Rent,Expenses,60921502
Toronto Employment & Social Services,SS-Financial Supports,Financial and employment benefits administration,510A,Contribution To Reserves/Reserve Funds,Expenses,4773574
Toronto Employment & Social Services,SS-Financial Supports,Financial and employment benefits administration,650A,Other Expenditures,Expenses,772613295
Toronto Employment & Social Services,SS-Financial Supports,Financial and employment benefits administration,700A,Inter-Divisional Charges,Expenses,15870577
Toronto Employment & Social Services,SS-Integrated Case Management and Service Planning,Eligibility determination and case management,100A,Salaries And Benefits,Expenses,59570828
Toronto Employment & Social Services,SS-Integrated Case Management and Service Planning,Eligibility determination and case management,200A,Materials & Supplies,Expenses,479618
Toronto Employment & Social Services,SS-Integrated Case Management and Service Planning,Eligibility determination and case management,300A,Equipment,Expenses,103982
Toronto Employment & Social Services,SS-Integrated Case Management and Service Planning,Eligibility determination and case management,400A,Service And Rent,Expenses,-23195515
Toronto Employment & Social Services,SS-Integrated Case Management and Service Planning,Eligibility determination and case management,510A,Contribution To Reserves/Reserve Funds,Expenses,378659
Toronto Employment & Social Services,SS-Integrated Case Management and Service Planning,Eligibility determination and case management,700A,Inter-Divisional Charges,Expenses,854133
Toronto Employment & Social Services,SS-Integrated Case Management and Service Planning,Provide Individualized Employment Service Planning,100A,Salaries And Benefits,Expenses,70856635
Toronto Employment & Social Services,SS-Integrated Case Management and Service Planning,Provide Individualized Employment Service Planning,200A,Materials & Supplies,Expenses,294357
Toronto Employment & Social Services,SS-Integrated Case Management and Service Planning,Provide Individualized Employment Service Planning,300A,Equipment,Expenses,116041
Toronto Employment & Social Services,SS-Integrated Case Management and Service Planning,Provide Individualized Employment Service Planning,400A,Service And Rent,Expenses,27989950
Toronto Employment & Social Services,SS-Integrated Case Management and Service Planning,Provide Individualized Employment Service Planning,510A,Contribution To Reserves/Reserve Funds,Expenses,305305
Toronto Employment & Social Services,SS-Integrated Case Management and Service Planning,Provide Individualized Employment Service Planning,700A,Inter-Divisional Charges,Expenses,1007232
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Citizen First Response Education,100A,Salaries And Benefits,Expenses,1062449
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Citizen First Response Education,200A,Materials & Supplies,Expenses,243926
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Citizen First Response Education,300A,Equipment,Expenses,12577
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Citizen First Response Education,400A,Service And Rent,Expenses,411943
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Citizen First Response Education,505A,Contribution To Capital,Expenses,4536
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Citizen First Response Education,510A,Contribution To Reserves/Reserve Funds,Expenses,25654
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Citizen First Response Education,700A,Inter-Divisional Charges,Expenses,95766
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Community Healthcare Outreach & Referral,100A,Salaries And Benefits,Expenses,512868
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Community Healthcare Outreach & Referral,200A,Materials & Supplies,Expenses,25132
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Community Healthcare Outreach & Referral,300A,Equipment,Expenses,4586
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Community Healthcare Outreach & Referral,400A,Service And Rent,Expenses,20436
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Community Healthcare Outreach & Referral,505A,Contribution To Capital,Expenses,756
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Community Healthcare Outreach & Referral,510A,Contribution To Reserves/Reserve Funds,Expenses,70105
Toronto Paramedic Services,AM-Community Paramedicine & Emergency Call Mitigation,Community Healthcare Outreach & Referral,700A,Inter-Divisional Charges,Expenses,41414
Toronto Paramedic Services,AM-Emergency Medical Care,AM-City Emergency & Major Event Mass Casualty Care,100A,Salaries And Benefits,Expenses,1018768
Toronto Paramedic Services,AM-Emergency Medical Care,AM-City Emergency & Major Event Mass Casualty Care,200A,Materials & Supplies,Expenses,133834
Toronto Paramedic Services,AM-Emergency Medical Care,AM-City Emergency & Major Event Mass Casualty Care,300A,Equipment,Expenses,13168
Toronto Paramedic Services,AM-Emergency Medical Care,AM-City Emergency & Major Event Mass Casualty Care,400A,Service And Rent,Expenses,125072
Toronto Paramedic Services,AM-Emergency Medical Care,AM-City Emergency & Major Event Mass Casualty Care,505A,Contribution To Capital,Expenses,3024
Toronto Paramedic Services,AM-Emergency Medical Care,AM-City Emergency & Major Event Mass Casualty Care,510A,Contribution To Reserves/Reserve Funds,Expenses,393601
Toronto Paramedic Services,AM-Emergency Medical Care,AM-City Emergency & Major Event Mass Casualty Care,650A,Other Expenditures,Expenses,89
Toronto Paramedic Services,AM-Emergency Medical Care,AM-City Emergency & Major Event Mass Casualty Care,700A,Inter-Divisional Charges,Expenses,213961
Toronto Paramedic Services,AM-Emergency Medical Care,Critical Care Transport,100A,Salaries And Benefits,Expenses,1042291
Toronto Paramedic Services,AM-Emergency Medical Care,Critical Care Transport,200A,Materials & Supplies,Expenses,204725
Toronto Paramedic Services,AM-Emergency Medical Care,Critical Care Transport,300A,Equipment,Expenses,15720
Toronto Paramedic Services,AM-Emergency Medical Care,Critical Care Transport,400A,Service And Rent,Expenses,78682
Toronto Paramedic Services,AM-Emergency Medical Care,Critical Care Transport,505A,Contribution To Capital,Expenses,13608
Toronto Paramedic Services,AM-Emergency Medical Care,Critical Care Transport,510A,Contribution To Reserves/Reserve Funds,Expenses,100328
Toronto Paramedic Services,AM-Emergency Medical Care,Critical Care Transport,650A,Other Expenditures,Expenses,197
Toronto Paramedic Services,AM-Emergency Medical Care,Critical Care Transport,700A,Inter-Divisional Charges,Expenses,202531
Toronto Paramedic Services,AM-Emergency Medical Care,Pre-Hospital Emergency Care,100A,Salaries And Benefits,Expenses,142043615
Toronto Paramedic Services,AM-Emergency Medical Care,Pre-Hospital Emergency Care,200A,Materials & Supplies,Expenses,5305742
Toronto Paramedic Services,AM-Emergency Medical Care,Pre-Hospital Emergency Care,300A,Equipment,Expenses,810630
Toronto Paramedic Services,AM-Emergency Medical Care,Pre-Hospital Emergency Care,400A,Service And Rent,Expenses,6428122
Toronto Paramedic Services,AM-Emergency Medical Care,Pre-Hospital Emergency Care,505A,Contribution To Capital,Expenses,534228
Toronto Paramedic Services,AM-Emergency Medical Care,Pre-Hospital Emergency Care,510A,Contribution To Reserves/Reserve Funds,Expenses,6193653
Toronto Paramedic Services,AM-Emergency Medical Care,Pre-Hospital Emergency Care,650A,Other Expenditures,Expenses,8651
Toronto Paramedic Services,AM-Emergency Medical Care,Pre-Hospital Emergency Care,700A,Inter-Divisional Charges,Expenses,7111734
Toronto Paramedic Services,Emergency Medical Dispatch & Preliminary Care,Emergency Medical Dispatch & Preliminary Care,100A,Salaries And Benefits,Expenses,21416646
Toronto Paramedic Services,Emergency Medical Dispatch & Preliminary Care,Emergency Medical Dispatch & Preliminary Care,200A,Materials & Supplies,Expenses,342425
Toronto Paramedic Services,Emergency Medical Dispatch & Preliminary Care,Emergency Medical Dispatch & Preliminary Care,300A,Equipment,Expenses,279741
Toronto Paramedic Services,Emergency Medical Dispatch & Preliminary Care,Emergency Medical Dispatch & Preliminary Care,400A,Service And Rent,Expenses,2502688
Toronto Paramedic Services,Emergency Medical Dispatch & Preliminary Care,Emergency Medical Dispatch & Preliminary Care,505A,Contribution To Capital,Expenses,43848
Toronto Paramedic Services,Emergency Medical Dispatch & Preliminary Care,Emergency Medical Dispatch & Preliminary Care,510A,Contribution To Reserves/Reserve Funds,Expenses,137892
Toronto Paramedic Services,Emergency Medical Dispatch & Preliminary Care,Emergency Medical Dispatch & Preliminary Care,700A,Inter-Divisional Charges,Expenses,1914010
Toronto Parking Authority,Bike Share,Bike Share,400A,Service And Rent,Expenses,913100
Toronto Parking Authority,Off-Street Parking,Off-Street Parking,100A,Salaries And Benefits,Expenses,21507046
Toronto Parking Authority,Off-Street Parking,Off-Street Parking,200A,Materials & Supplies,Expenses,4070987
Toronto Parking Authority,Off-Street Parking,Off-Street Parking,300A,Equipment,Expenses,4902088
Toronto Parking Authority,Off-Street Parking,Off-Street Parking,400A,Service And Rent,Expenses,20857523
Toronto Parking Authority,Off-Street Parking,Off-Street Parking,650A,Other Expenditures,Expenses,18842263
Toronto Parking Authority,On-Street Parking,On-Street Parking,100A,Salaries And Benefits,Expenses,2671619
Toronto Parking Authority,On-Street Parking,On-Street Parking,200A,Materials & Supplies,Expenses,5368187
Toronto Parking Authority,On-Street Parking,On-Street Parking,300A,Equipment,Expenses,2396897
Toronto Parking Authority,On-Street Parking,On-Street Parking,400A,Service And Rent,Expenses,3212940
Toronto Parking Authority,On-Street Parking,On-Street Parking,650A,Other Expenditures,Expenses,(1)
Toronto Police Service,Toronto Police Service,Toronto Police Service,100A,Salaries And Benefits,Expenses,1011506700
Toronto Police Service,Toronto Police Service,Toronto Police Service,200A,Materials & Supplies,Expenses,18518400
Toronto Police Service,Toronto Police Service,Toronto Police Service,300A,Equipment,Expenses,2157800
Toronto Police Service,Toronto Police Service,Toronto Police Service,400A,Service And Rent,Expenses,43303788
Toronto Police Service,Toronto Police Service,Toronto Police Service,510A,Contribution To Reserves/Reserve Funds,Expenses,38421889
Toronto Police Service,Toronto Police Service,Toronto Police Service,700A,Inter-Divisional Charges,Expenses,20240400
Toronto Police Services Board,Toronto Police Service Governance & Oversight,Toronto Police Service Governance & Oversight,100A,Salaries And Benefits,Expenses,963200
Toronto Police Services Board,Toronto Police Service Governance & Oversight,Toronto Police Service Governance & Oversight,200A,Materials & Supplies,Expenses,7600
Toronto Police Services Board,Toronto Police Service Governance & Oversight,Toronto Police Service Governance & Oversight,300A,Equipment,Expenses,900
Toronto Police Services Board,Toronto Police Service Governance & Oversight,Toronto Police Service Governance & Oversight,400A,Service And Rent,Expenses,821700
Toronto Police Services Board,Toronto Police Service Governance & Oversight,Toronto Police Service Governance & Oversight,505A,Contribution To Capital,Expenses,610600
Toronto Police Services Board,Toronto Police Service Governance & Oversight,Toronto Police Service Governance & Oversight,700A,Inter-Divisional Charges,Expenses,645400
Toronto Public Health,Chronic Diseases & Injuries,Chronic Diseases & Injuries,100A,Salaries And Benefits,Expenses,28541306
Toronto Public Health,Chronic Diseases & Injuries,Chronic Diseases & Injuries,200A,Materials & Supplies,Expenses,438817
Toronto Public Health,Chronic Diseases & Injuries,Chronic Diseases & Injuries,300A,Equipment,Expenses,95498
Toronto Public Health,Chronic Diseases & Injuries,Chronic Diseases & Injuries,400A,Service And Rent,Expenses,3261484
Toronto Public Health,Chronic Diseases & Injuries,Chronic Diseases & Injuries,510A,Contribution To Reserves/Reserve Funds,Expenses,219201
Toronto Public Health,Chronic Diseases & Injuries,Chronic Diseases & Injuries,650A,Other Expenditures,Expenses,2876305
Toronto Public Health,Chronic Diseases & Injuries,Chronic Diseases & Injuries,700A,Inter-Divisional Charges,Expenses,2525981
Toronto Public Health,Emergency Preparedness,Emergency Preparedness,100A,Salaries And Benefits,Expenses,2614865
Toronto Public Health,Emergency Preparedness,Emergency Preparedness,200A,Materials & Supplies,Expenses,17198
Toronto Public Health,Emergency Preparedness,Emergency Preparedness,300A,Equipment,Expenses,15421
Toronto Public Health,Emergency Preparedness,Emergency Preparedness,400A,Service And Rent,Expenses,171953
Toronto Public Health,Emergency Preparedness,Emergency Preparedness,510A,Contribution To Reserves/Reserve Funds,Expenses,25788
Toronto Public Health,Emergency Preparedness,Emergency Preparedness,700A,Inter-Divisional Charges,Expenses,292963
Toronto Public Health,Environmental Health,Environmental Health,100A,Salaries And Benefits,Expenses,19621248
Toronto Public Health,Environmental Health,Environmental Health,200A,Materials & Supplies,Expenses,166531
Toronto Public Health,Environmental Health,Environmental Health,300A,Equipment,Expenses,195712
Toronto Public Health,Environmental Health,Environmental Health,400A,Service And Rent,Expenses,1844780
Toronto Public Health,Environmental Health,Environmental Health,510A,Contribution To Reserves/Reserve Funds,Expenses,167624
Toronto Public Health,Environmental Health,Environmental Health,650A,Other Expenditures,Expenses,14000
Toronto Public Health,Environmental Health,Environmental Health,700A,Inter-Divisional Charges,Expenses,1980567
Toronto Public Health,Family Health,Family Health,100A,Salaries And Benefits,Expenses,60996496
Toronto Public Health,Family Health,Family Health,200A,Materials & Supplies,Expenses,1124980
Toronto Public Health,Family Health,Family Health,300A,Equipment,Expenses,276466
Toronto Public Health,Family Health,Family Health,400A,Service And Rent,Expenses,15929901
Toronto Public Health,Family Health,Family Health,510A,Contribution To Reserves/Reserve Funds,Expenses,361037
Toronto Public Health,Family Health,Family Health,650A,Other Expenditures,Expenses,2768277
Toronto Public Health,Family Health,Family Health,700A,Inter-Divisional Charges,Expenses,4430470
Toronto Public Health,Infectious Diseases,Infectious Diseases,100A,Salaries And Benefits,Expenses,48494157
Toronto Public Health,Infectious Diseases,Infectious Diseases,200A,Materials & Supplies,Expenses,1519562
Toronto Public Health,Infectious Diseases,Infectious Diseases,300A,Equipment,Expenses,292073
Toronto Public Health,Infectious Diseases,Infectious Diseases,400A,Service And Rent,Expenses,7956068
Toronto Public Health,Infectious Diseases,Infectious Diseases,510A,Contribution To Reserves/Reserve Funds,Expenses,386826
Toronto Public Health,Infectious Diseases,Infectious Diseases,700A,Inter-Divisional Charges,Expenses,4442438
Toronto Public Health,Public Health Foundations,Public Health Foundations,100A,Salaries And Benefits,Expenses,20017017
Toronto Public Health,Public Health Foundations,Public Health Foundations,200A,Materials & Supplies,Expenses,499942
Toronto Public Health,Public Health Foundations,Public Health Foundations,300A,Equipment,Expenses,123306
Toronto Public Health,Public Health Foundations,Public Health Foundations,400A,Service And Rent,Expenses,1507140
Toronto Public Health,Public Health Foundations,Public Health Foundations,510A,Contribution To Reserves/Reserve Funds,Expenses,128942
