Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Durable Goods (C&T),Other Expenditures,650A,Expenses,"545,607"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Durable Goods (C&T),Salaries And Benefits,100A,Expenses,"6,510,588"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Durable Goods (C&T),Service And Rent,400A,Expenses,"6,385,220"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Garbage (C&T),Contribution To Reserves/Reserve Funds,510A,Expenses,"6,801,787"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Garbage (C&T),Equipment,300A,Expenses,"36,516"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Garbage (C&T),Inter-Divisional Charges,700A,Expenses,"3,551,361"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Garbage (C&T),Inter-Divisional Recoveries,750A,Revenues,"(1,337,659)"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Garbage (C&T),Materials & Supplies,200A,Expenses,"240,111"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Garbage (C&T),Other Expenditures,650A,Expenses,"1,225,151"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Garbage (C&T),Salaries And Benefits,100A,Expenses,"7,763,447"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Garbage (C&T),Service And Rent,400A,Expenses,"9,520,183"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Garbage (C&T),Sundry and Other Revenues,940A,Revenues,"(3,052,460)"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Garbage (C&T),User Fees & Donations,850A,Revenues,"(258,464,418)"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Green Bin (C&T),Contribution To Reserves/Reserve Funds,510A,Expenses,"841,851"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Green Bin (C&T),Equipment,300A,Expenses,"33,920"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Green Bin (C&T),Inter-Divisional Charges,700A,Expenses,"4,610,116"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Green Bin (C&T),Materials & Supplies,200A,Expenses,"457,572"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Green Bin (C&T),Other Expenditures,650A,Expenses,"637,035"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Green Bin (C&T),Salaries And Benefits,100A,Expenses,"12,884,776"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Green Bin (C&T),Service And Rent,400A,Expenses,"5,605,077"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Leaf & Yard Waste (C&T),Contribution To Reserves/Reserve Funds,510A,Expenses,"580,010"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Leaf & Yard Waste (C&T),Equipment,300A,Expenses,"17,702"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Leaf & Yard Waste (C&T),Inter-Divisional Charges,700A,Expenses,"2,254,987"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Leaf & Yard Waste (C&T),Materials & Supplies,200A,Expenses,"203,966"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Leaf & Yard Waste (C&T),Other Expenditures,650A,Expenses,"438,606"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Leaf & Yard Waste (C&T),Salaries And Benefits,100A,Expenses,"5,967,395"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Leaf & Yard Waste (C&T),Service And Rent,400A,Expenses,"4,228,041"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Leaf & Yard Waste (C&T),Sundry and Other Revenues,940A,Revenues,"(34,362)"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Leaf & Yard Waste (C&T),User Fees & Donations,850A,Revenues,"(220,029)"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Municipal Hazardous & Special Waste (C&T),Contribution To Reserves/Reserve Funds,510A,Expenses,"35,014"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Municipal Hazardous & Special Waste (C&T),Equipment,300A,Expenses,"4,953"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Municipal Hazardous & Special Waste (C&T),Inter-Divisional Charges,700A,Expenses,"372,033"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Municipal Hazardous & Special Waste (C&T),Materials & Supplies,200A,Expenses,"41,567"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Municipal Hazardous & Special Waste (C&T),Other Expenditures,650A,Expenses,"26,554"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Municipal Hazardous & Special Waste (C&T),Salaries And Benefits,100A,Expenses,"1,256,560"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Municipal Hazardous & Special Waste (C&T),Service And Rent,400A,Expenses,"50,730"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Recyclables (C&T),Contribution To Reserves/Reserve Funds,510A,Expenses,"5,860,419"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Recyclables (C&T),Equipment,300A,Expenses,"33,291"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Recyclables (C&T),Inter-Divisional Charges,700A,Expenses,"3,368,680"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Recyclables (C&T),Inter-Divisional Recoveries,750A,Revenues,"(38,004)"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Recyclables (C&T),Materials & Supplies,200A,Expenses,"238,239"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Recyclables (C&T),Other Expenditures,650A,Expenses,"1,103,270"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Recyclables (C&T),Provincial Subsidies,805A,Revenues,"(11,121,600)"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Recyclables (C&T),Salaries And Benefits,100A,Expenses,"7,153,294"
Solid Waste Management Services,SW-Solid Waste Collection & Transfer,Recyclables (C&T),Service And Rent,400A,Expenses,"10,972,568"
Solid Waste Management Services,SW-Solid Waste Education & Enforcement,By-law Enforcement,Contribution To Reserves/Reserve Funds,510A,Expenses,"130,921"
Solid Waste Management Services,SW-Solid Waste Education & Enforcement,By-law Enforcement,Equipment,300A,Expenses,"21,976"
Solid Waste Management Services,SW-Solid Waste Education & Enforcement,By-law Enforcement,Inter-Divisional Charges,700A,Expenses,"219,910"
Solid Waste Management Services,SW-Solid Waste Education & Enforcement,By-law Enforcement,Materials & Supplies,200A,Expenses,"363,823"
Solid Waste Management Services,SW-Solid Waste Education & Enforcement,By-law Enforcement,Other Expenditures,650A,Expenses,"100,284"
Solid Waste Management Services,SW-Solid Waste Education & Enforcement,By-law Enforcement,Service And Rent,400A,Expenses,"122,505"
Solid Waste Management Services,SW-Solid Waste Education & Enforcement,Environment Days,Contribution To Reserves/Reserve Funds,510A,Expenses,"18,268"
Solid Waste Management Services,SW-Solid Waste Education & Enforcement,Environment Days,Equipment,300A,Expenses,"12,815"
Solid Waste Management Services,SW-Solid Waste Education & Enforcement,Environment Days,Inter-Divisional Charges,700A,Expenses,"23,558"
Solid Waste Management Services,SW-Solid Waste Education & Enforcement,Environment Days,Materials & Supplies,200A,Expenses,"34,659"
Solid Waste Management Services,SW-Solid Waste Education & Enforcement,Environment Days,Other Expenditures,650A,Expenses,"16,856"
Solid Waste Management Services,SW-Solid Waste Education & Enforcement,Environment Days,Salaries And Benefits,100A,Expenses,"620,299"
Solid Waste Management Services,SW-Solid Waste Education & Enforcement,Environment Days,Service And Rent,400A,Expenses,"63,808"
Solid Waste Management Services,SW-Solid Waste Education & Enforcement,Promotion & Education,Contribution To Reserves/Reserve Funds,510A,Expenses,"263,364"
Solid Waste Management Services,SW-Solid Waste Education & Enforcement,Promotion & Education,Equipment,300A,Expenses,875
Solid Waste Management Services,SW-Solid Waste Education & Enforcement,Promotion & Education,Inter-Divisional Charges,700A,Expenses,"483,058"
Solid Waste Management Services,SW-Solid Waste Education & Enforcement,Promotion & Education,Materials & Supplies,200A,Expenses,"3,872"
Solid Waste Management Services,SW-Solid Waste Education & Enforcement,Promotion & Education,Other Expenditures,650A,Expenses,"198,919"
Solid Waste Management Services,SW-Solid Waste Education & Enforcement,Promotion & Education,Salaries And Benefits,100A,Expenses,"148,473"
Solid Waste Management Services,SW-Solid Waste Education & Enforcement,Promotion & Education,Service And Rent,400A,Expenses,"3,391,936"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Durable Goods (P&T),Contribution To Reserves/Reserve Funds,510A,Expenses,"114,175"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Durable Goods (P&T),Equipment,300A,Expenses,"4,003"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Durable Goods (P&T),Inter-Divisional Charges,700A,Expenses,"191,736"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Durable Goods (P&T),Materials & Supplies,200A,Expenses,"72,784"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Durable Goods (P&T),Other Expenditures,650A,Expenses,"86,236"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Durable Goods (P&T),Salaries And Benefits,100A,Expenses,"1,104,591"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Durable Goods (P&T),Service And Rent,400A,Expenses,"815,627"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Durable Goods (P&T),Sundry and Other Revenues,940A,Revenues,"(722,437)"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Garbage (P&T),Contribution To Reserves/Reserve Funds,510A,Expenses,"1,172,623"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Garbage (P&T),Equipment,300A,Expenses,"62,356"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Garbage (P&T),Inter-Divisional Charges,700A,Expenses,"2,456,550"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Garbage (P&T),Inter-Divisional Recoveries,750A,Revenues,"(2,030,254)"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Garbage (P&T),Materials & Supplies,200A,Expenses,"1,456,606"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Garbage (P&T),Other Expenditures,650A,Expenses,"2,175,975"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Garbage (P&T),Provincial Subsidies,805A,Revenues,"(6,729)"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Garbage (P&T),Salaries And Benefits,100A,Expenses,"9,626,220"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Garbage (P&T),Service And Rent,400A,Expenses,"12,044,409"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Garbage (P&T),Transfers From Capital,920A,Revenues,"(465,500)"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Garbage (P&T),User Fees & Donations,850A,Revenues,"(8,449,500)"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Green Bin (P&T),Contribution To Reserves/Reserve Funds,510A,Expenses,"1,574,963"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Green Bin (P&T),Equipment,300A,Expenses,"24,882"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Green Bin (P&T),Inter-Divisional Charges,700A,Expenses,"1,944,715"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Green Bin (P&T),Materials & Supplies,200A,Expenses,"308,325"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Green Bin (P&T),Other Expenditures,650A,Expenses,"1,400,602"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Green Bin (P&T),Salaries And Benefits,100A,Expenses,"3,215,963"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Green Bin (P&T),Service And Rent,400A,Expenses,"20,637,673"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Green Bin (P&T),Transfers From Capital,920A,Revenues,"(123,500)"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Leaf & Yard Waste (P&T),Contribution To Reserves/Reserve Funds,510A,Expenses,"587,701"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Leaf & Yard Waste (P&T),Equipment,300A,Expenses,"21,154"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Leaf & Yard Waste (P&T),Inter-Divisional Charges,700A,Expenses,"1,307,524"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Leaf & Yard Waste (P&T),Inter-Divisional Recoveries,750A,Revenues,"(100,473)"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Leaf & Yard Waste (P&T),Materials & Supplies,200A,Expenses,"354,048"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Leaf & Yard Waste (P&T),Other Expenditures,650A,Expenses,"697,816"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Leaf & Yard Waste (P&T),Provincial Subsidies,805A,Revenues,"(1,441)"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Leaf & Yard Waste (P&T),Salaries And Benefits,100A,Expenses,"3,480,056"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Leaf & Yard Waste (P&T),Service And Rent,400A,Expenses,"4,974,126"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Leaf & Yard Waste (P&T),Transfers From Capital,920A,Revenues,"(85,500)"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Leaf & Yard Waste (P&T),User Fees & Donations,850A,Revenues,"(313,372)"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Municipal Hazardous & Special Waste (P&T),Contribution To Reserves/Reserve Funds,510A,Expenses,"182,680"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Municipal Hazardous & Special Waste (P&T),Equipment,300A,Expenses,"10,171"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Municipal Hazardous & Special Waste (P&T),Inter-Divisional Charges,700A,Expenses,"172,582"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Municipal Hazardous & Special Waste (P&T),Materials & Supplies,200A,Expenses,"39,301"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Municipal Hazardous & Special Waste (P&T),Other Expenditures,650A,Expenses,"137,978"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Municipal Hazardous & Special Waste (P&T),Provincial Subsidies,805A,Revenues,"(1,006,621)"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Municipal Hazardous & Special Waste (P&T),Salaries And Benefits,100A,Expenses,"1,478,380"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Municipal Hazardous & Special Waste (P&T),Service And Rent,400A,Expenses,"1,605,324"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Municipal Hazardous & Special Waste (P&T),Sundry and Other Revenues,940A,Revenues,"(462,187)"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Municipal Hazardous & Special Waste (P&T),Transfers From Capital,920A,Revenues,"(70,000)"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Resales of Recyclables (P&T),Contribution To Reserves/Reserve Funds,510A,Expenses,"1,641,111"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Resales of Recyclables (P&T),Equipment,300A,Expenses,"28,537"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Resales of Recyclables (P&T),Inter-Divisional Charges,700A,Expenses,"3,611,279"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Resales of Recyclables (P&T),Inter-Divisional Recoveries,750A,Revenues,"(103,020)"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Resales of Recyclables (P&T),Materials & Supplies,200A,Expenses,"708,522"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Resales of Recyclables (P&T),Other Expenditures,650A,Expenses,"1,842,412"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Resales of Recyclables (P&T),Provincial Subsidies,805A,Revenues,"(9,879,012)"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Resales of Recyclables (P&T),Salaries And Benefits,100A,Expenses,"7,313,996"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Resales of Recyclables (P&T),Service And Rent,400A,Expenses,"29,787,066"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Resales of Recyclables (P&T),Sundry and Other Revenues,940A,Revenues,"(23,061,797)"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Resales of Recyclables (P&T),Transfers From Capital,920A,Revenues,"(199,500)"
Solid Waste Management Services,SW-Solid Waste Processing & Transport,Resales of Recyclables (P&T),User Fees & Donations,850A,Revenues,"(311,859)"
Theatres,Theatrical & Other Cultural Events,Theatrical & Other Cultural Events,Contribution From Reserves/Reserve Funds,930A,Revenues,"(2,062,340)"
Theatres,Theatrical & Other Cultural Events,Theatrical & Other Cultural Events,Contribution To Capital,505A,Expenses,"952,151"
Theatres,Theatrical & Other Cultural Events,Theatrical & Other Cultural Events,Contribution To Reserves/Reserve Funds,510A,Expenses,"1,708,104"
Theatres,Theatrical & Other Cultural Events,Theatrical & Other Cultural Events,Equipment,300A,Expenses,"436,163"
Theatres,Theatrical & Other Cultural Events,Theatrical & Other Cultural Events,Materials & Supplies,200A,Expenses,"2,032,922"
Theatres,Theatrical & Other Cultural Events,Theatrical & Other Cultural Events,Other Expenditures,650A,Expenses,"935,489"
Theatres,Theatrical & Other Cultural Events,Theatrical & Other Cultural Events,Salaries And Benefits,100A,Expenses,"10,652,574"
Theatres,Theatrical & Other Cultural Events,Theatrical & Other Cultural Events,Service And Rent,400A,Expenses,"6,606,268"
Theatres,Theatrical & Other Cultural Events,Theatrical & Other Cultural Events,Sundry and Other Revenues,940A,Revenues,"(3,088,390)"
Theatres,Theatrical & Other Cultural Events,Theatrical & Other Cultural Events,User Fees & Donations,850A,Revenues,"(12,827,713)"
Toronto & Region Conservation Authority,Toronto & Region Conservation Authority,Toronto & Region Conservation Authority,Contribution From Reserves/Reserve Funds,930A,Revenues,"(4,598,000)"
Toronto & Region Conservation Authority,Toronto & Region Conservation Authority,Toronto & Region Conservation Authority,Equipment,300A,Expenses,"1,252,000"
Toronto & Region Conservation Authority,Toronto & Region Conservation Authority,Toronto & Region Conservation Authority,Materials & Supplies,200A,Expenses,"4,211,000"
Toronto & Region Conservation Authority,Toronto & Region Conservation Authority,Toronto & Region Conservation Authority,Provincial Subsidies,805A,Revenues,"(1,835,000)"
Toronto & Region Conservation Authority,Toronto & Region Conservation Authority,Toronto & Region Conservation Authority,Salaries And Benefits,100A,Expenses,"32,520,000"
Toronto & Region Conservation Authority,Toronto & Region Conservation Authority,Toronto & Region Conservation Authority,Service And Rent,400A,Expenses,"1,936,000"
Toronto & Region Conservation Authority,Toronto & Region Conservation Authority,Toronto & Region Conservation Authority,Sundry and Other Revenues,940A,Revenues,"(5,231,000)"
Toronto & Region Conservation Authority,Toronto & Region Conservation Authority,Toronto & Region Conservation Authority,User Fees & Donations,850A,Revenues,"(24,799,000)"
Toronto Atmospheric Fund,Toronto Atmospheric Fund,Toronto Atmospheric Fund,Materials & Supplies,200A,Expenses,"20,000"
Toronto Atmospheric Fund,Toronto Atmospheric Fund,Toronto Atmospheric Fund,Other Expenditures,650A,Expenses,"500,000"
Toronto Atmospheric Fund,Toronto Atmospheric Fund,Toronto Atmospheric Fund,Salaries And Benefits,100A,Expenses,"953,000"
Toronto Atmospheric Fund,Toronto Atmospheric Fund,Toronto Atmospheric Fund,Service And Rent,400A,Expenses,"1,102,000"
Toronto Atmospheric Fund,Toronto Atmospheric Fund,Toronto Atmospheric Fund,Sundry and Other Revenues,940A,Revenues,"(1,925,000)"
Toronto Atmospheric Fund,Toronto Atmospheric Fund,Toronto Atmospheric Fund,User Fees & Donations,850A,Revenues,"(650,000)"
Toronto Building,BL-Building Compliance,Building Inspections,Contribution To Reserves/Reserve Funds,510A,Expenses,"1,205,807"
Toronto Building,BL-Building Compliance,Building Inspections,Equipment,300A,Expenses,"104,724"
Toronto Building,BL-Building Compliance,Building Inspections,Inter-Divisional Charges,700A,Expenses,"238,817"
Toronto Building,BL-Building Compliance,Building Inspections,Inter-Divisional Recoveries,750A,Revenues,"(337,203)"
Toronto Building,BL-Building Compliance,Building Inspections,Licences & Permits Revenue,860A,Revenues,"(21,233,082)"
Toronto Building,BL-Building Compliance,Building Inspections,Materials & Supplies,200A,Expenses,"74,050"
Toronto Building,BL-Building Compliance,Building Inspections,Other Expenditures,650A,Expenses,"101,648"
Toronto Building,BL-Building Compliance,Building Inspections,Salaries And Benefits,100A,Expenses,"16,435,867"
Toronto Building,BL-Building Compliance,Building Inspections,Service And Rent,400A,Expenses,"439,230"
Toronto Building,BL-Building Compliance,Building Inspections,Sundry and Other Revenues,940A,Revenues,"(14,600)"
Toronto Building,BL-Building Compliance,Building Inspections,Transfers From Capital,920A,Revenues,"(162,721)"
Toronto Building,BL-Building Compliance,Building Inspections,User Fees & Donations,850A,Revenues,"(594,567)"
Toronto Building,BL-Building Compliance,Building Investigations,Contribution To Reserves/Reserve Funds,510A,Expenses,"244,465"
Toronto Building,BL-Building Compliance,Building Investigations,Equipment,300A,Expenses,"21,131"
Toronto Building,BL-Building Compliance,Building Investigations,Inter-Divisional Charges,700A,Expenses,"48,356"
Toronto Building,BL-Building Compliance,Building Investigations,Inter-Divisional Recoveries,750A,Revenues,"(68,365)"
Toronto Building,BL-Building Compliance,Building Investigations,Licences & Permits Revenue,860A,Revenues,"(4,304,788)"
Toronto Building,BL-Building Compliance,Building Investigations,Materials & Supplies,200A,Expenses,"15,013"
Toronto Building,BL-Building Compliance,Building Investigations,Other Expenditures,650A,Expenses,"20,608"
Toronto Building,BL-Building Compliance,Building Investigations,Salaries And Benefits,100A,Expenses,"3,144,943"
Toronto Building,BL-Building Compliance,Building Investigations,Service And Rent,400A,Expenses,"89,461"
Toronto Building,BL-Building Compliance,Building Investigations,Sundry and Other Revenues,940A,Revenues,"(2,960)"
Toronto Building,BL-Building Compliance,Building Investigations,Transfers From Capital,920A,Revenues,"(27,921)"
Toronto Building,BL-Building Compliance,Building Investigations,User Fees & Donations,850A,Revenues,"(120,542)"
Toronto Building,BL-Building Compliance,Sign Tax Billing & Collection,Contribution To Reserves/Reserve Funds,510A,Expenses,"26,429"
Toronto Building,BL-Building Compliance,Sign Tax Billing & Collection,Equipment,300A,Expenses,"2,284"
Toronto Building,BL-Building Compliance,Sign Tax Billing & Collection,Inter-Divisional Charges,700A,Expenses,"5,245"
Toronto Building,BL-Building Compliance,Sign Tax Billing & Collection,Inter-Divisional Recoveries,750A,Revenues,"(7,391)"
Toronto Building,BL-Building Compliance,Sign Tax Billing & Collection,Licences & Permits Revenue,860A,Revenues,"(465,382)"
Toronto Building,BL-Building Compliance,Sign Tax Billing & Collection,Materials & Supplies,200A,Expenses,"1,623"
Toronto Building,BL-Building Compliance,Sign Tax Billing & Collection,Other Expenditures,650A,Expenses,"2,228"
Toronto Building,BL-Building Compliance,Sign Tax Billing & Collection,Salaries And Benefits,100A,Expenses,"284,441"
Toronto Building,BL-Building Compliance,Sign Tax Billing & Collection,Service And Rent,400A,Expenses,"9,671"
Toronto Building,BL-Building Compliance,Sign Tax Billing & Collection,Sundry and Other Revenues,940A,Revenues,(320)
Toronto Building,BL-Building Compliance,Sign Tax Billing & Collection,Transfers From Capital,920A,Revenues,"(2,384)"
Toronto Building,BL-Building Compliance,Sign Tax Billing & Collection,User Fees & Donations,850A,Revenues,"(13,032)"
Toronto Building,BL-Building Permission & Information,Building Information,Contribution To Reserves/Reserve Funds,510A,Expenses,"363,394"
Toronto Building,BL-Building Permission & Information,Building Information,Equipment,300A,Expenses,"31,410"
Toronto Building,BL-Building Permission & Information,Building Information,Inter-Divisional Charges,700A,Expenses,"72,116"
Toronto Building,BL-Building Permission & Information,Building Information,Inter-Divisional Recoveries,750A,Revenues,"(101,623)"
Toronto Building,BL-Building Permission & Information,Building Information,Licences & Permits Revenue,860A,Revenues,"(6,399,012)"
Toronto Building,BL-Building Permission & Information,Building Information,Materials & Supplies,200A,Expenses,"22,316"
Toronto Building,BL-Building Permission & Information,Building Information,Other Expenditures,650A,Expenses,"30,634"
Toronto Building,BL-Building Permission & Information,Building Information,Salaries And Benefits,100A,Expenses,"1,881,421"
Toronto Building,BL-Building Permission & Information,Building Information,Service And Rent,400A,Expenses,"132,985"
Toronto Building,BL-Building Permission & Information,Building Information,Sundry and Other Revenues,940A,Revenues,"(4,400)"
Toronto Building,BL-Building Permission & Information,Building Information,Transfers From Capital,920A,Revenues,"(49,453)"
Toronto Building,BL-Building Permission & Information,Building Information,User Fees & Donations,850A,Revenues,"(179,185)"
Toronto Building,BL-Building Permission & Information,Building Permits,Contribution To Reserves/Reserve Funds,510A,Expenses,"1,182,682"
Toronto Building,BL-Building Permission & Information,Building Permits,Equipment,300A,Expenses,"102,226"
Toronto Building,BL-Building Permission & Information,Building Permits,Inter-Divisional Charges,700A,Expenses,"234,706"
Toronto Building,BL-Building Permission & Information,Building Permits,Inter-Divisional Recoveries,750A,Revenues,"(330,736)"
Toronto Building,BL-Building Permission & Information,Building Permits,Licences & Permits Revenue,860A,Revenues,"(20,825,871)"
Toronto Building,BL-Building Permission & Information,Building Permits,Materials & Supplies,200A,Expenses,"72,629"
Toronto Building,BL-Building Permission & Information,Building Permits,Other Expenditures,650A,Expenses,"99,699"
Toronto Building,BL-Building Permission & Information,Building Permits,Salaries And Benefits,100A,Expenses,"18,600,715"
Toronto Building,BL-Building Permission & Information,Building Permits,Service And Rent,400A,Expenses,"432,801"
Toronto Building,BL-Building Permission & Information,Building Permits,Sundry and Other Revenues,940A,Revenues,"(14,320)"
Toronto Building,BL-Building Permission & Information,Building Permits,Transfers From Capital,920A,Revenues,"(153,682)"
Toronto Building,BL-Building Permission & Information,Building Permits,User Fees & Donations,850A,Revenues,"(583,164)"
Toronto Building,BL-Building Permission & Information,Preliminary Review,Contribution To Reserves/Reserve Funds,510A,Expenses,"280,804"
Toronto Building,BL-Building Permission & Information,Preliminary Review,Equipment,300A,Expenses,"24,271"
Toronto Building,BL-Building Permission & Information,Preliminary Review,Inter-Divisional Charges,700A,Expenses,"55,725"
Toronto Building,BL-Building Permission & Information,Preliminary Review,Inter-Divisional Recoveries,750A,Revenues,"(78,527)"
Toronto Building,BL-Building Permission & Information,Preliminary Review,Licences & Permits Revenue,860A,Revenues,"(4,944,690)"
Toronto Building,BL-Building Permission & Information,Preliminary Review,Materials & Supplies,200A,Expenses,"17,245"
Toronto Building,BL-Building Permission & Information,Preliminary Review,Other Expenditures,650A,Expenses,"23,672"
Toronto Building,BL-Building Permission & Information,Preliminary Review,Salaries And Benefits,100A,Expenses,"4,165,082"
Toronto Building,BL-Building Permission & Information,Preliminary Review,Service And Rent,400A,Expenses,"102,763"
Toronto Building,BL-Building Permission & Information,Preliminary Review,Sundry and Other Revenues,940A,Revenues,"(3,400)"
Toronto Building,BL-Building Permission & Information,Preliminary Review,Transfers From Capital,920A,Revenues,"(38,103)"
Toronto Building,BL-Building Permission & Information,Preliminary Review,User Fees & Donations,850A,Revenues,"(138,461)"
Toronto Employment & Social Services,SS-Employment Services,Develop and implement integrated employment strategies,Contribution To Reserves/Reserve Funds,510A,Expenses,"47,010"
Toronto Employment & Social Services,SS-Employment Services,Develop and implement integrated employment strategies,Equipment,300A,Expenses,89
Toronto Employment & Social Services,SS-Employment Services,Develop and implement integrated employment strategies,Inter-Divisional Charges,700A,Expenses,"33,644"
Toronto Employment & Social Services,SS-Employment Services,Develop and implement integrated employment strategies,Inter-Divisional Recoveries,750A,Revenues,"(5,422)"
Toronto Employment & Social Services,SS-Employment Services,Develop and implement integrated employment strategies,Materials & Supplies,200A,Expenses,"86,642"
Toronto Employment & Social Services,SS-Employment Services,Develop and implement integrated employment strategies,Provincial Subsidies,805A,Revenues,"(2,523,400)"
Toronto Employment & Social Services,SS-Employment Services,Develop and implement integrated employment strategies,Salaries And Benefits,100A,Expenses,"2,933,984"
